"Site","Rgd_Availz","NDVI_z","Alt_z","Forest_z"
"BA74",-4.003763558,-0.48988541,-1.343593136,-0.458740469
"BB35",-1.528151296,-1.124625364,-2.820854917,-0.458740469
"BB36",-1.718894118,-1.324283745,-2.404874197,0.543739982
"BB37",-1.360793898,-1.385078734,-1.892576466,2.280847727
"BB38",-1.219862554,-1.384994674,-1.675323511,1.32155574
"BB39",-0.896864553,-1.550091913,-1.879826575,1.157947678
"BB40",-1.434846057,-1.758313674,-2.144724143,1.170142068
"BB41",-1.5818259,-1.664404447,-2.379439179,0.997642264
"BB42",-1.331494659,-1.623789203,-2.414036061,1.150918967
"BB43",-1.694178409,-1.652882874,-2.468806555,0.274955309
"BB44",-1.700234611,-1.365850476,-2.475177277,-0.360846619
"BB45",-1.718696163,-1.371870597,-2.317274659,0.975963349
"BB46",-1.816094339,-1.130103566,-2.097247201,0.839792664
"BB47",-1.766100904,-1.048674553,-2.028380586,0.14826915
"BB48",-1.695112633,-1.146838642,-2.27607206,-0.008733617
"BB49",-1.659677916,-1.163325115,-2.414642108,0.929895655
"BB50",-1.734030708,-1.042135765,-2.563649214,2.728822181
"BB51",-1.60200535,-1.110399565,-2.543303708,3.401800061
"BB52",-1.787800288,-1.049296954,-2.366215329,3.81200578
"BB57",-4.003763558,-1.138209087,-1.821382171,0.592686907
"BB58",-1.712410443,-1.076882912,-1.705982178,3.590559051
"BB59",-1.437854228,-0.969892532,-1.707575946,4.219078219
"BB60",-0.900759686,-0.852992026,-1.67832213,3.381391395
"BB68",-4.003763558,-0.412031625,-1.135168624,-0.458740469
"BB69",-1.818595918,-0.508163969,-1.389895871,-0.458740469
"BB73",-4.003763558,-0.524296317,-1.207851989,-0.458740469
"BB74",-4.003763558,-0.515425314,-1.333800138,-0.458740469
"BB75",-4.003763558,-0.4355684,-1.29844413,-0.458740469
"BC44",-1.396775076,-1.573219119,-2.604071696,1.769614877
"BC46",-0.645314304,-1.268924035,-2.327021708,0.065618287
"BC47",-1.037257742,-1.172426836,-2.390238969,-0.360169153
"BC50",-1.809887745,-1.056189866,-2.709531628,2.499076492
"BC51",-1.100915236,-0.997349718,-2.419062729,2.46291674
"BC52",-1.339720093,-0.92396184,-1.965846807,1.80501248
"BC69",-4.003763558,-0.541680622,-1.14968021,-0.458740469
"BC70",-4.003763558,-0.632980415,-1.326544217,-0.458740469
"BC71",-4.003763558,-0.422583827,-1.274726521,-0.458740469
"BC72",-4.003763558,-0.345874688,-1.158991186,-0.458740469
"BC73",-4.003763558,-0.403250048,-1.088971099,-0.458740469
"BC74",-2.115358116,-0.324841826,-1.109941466,-0.458740469
"BD36",-0.781155218,-1.296483166,-2.232055279,2.275258632
"BD37",-1.30303436,-1.467176649,-1.382765895,1.916794385
"BD40",-1.094019786,-0.958038297,-1.191683917,-0.377444538
"BD47",-0.956650776,-1.004117435,-2.038404483,0.706585894
"BD48",-1.260886449,-1.188230099,-2.474319596,0.697440101
"BD50",-0.768282993,-1.03514985,-2.417649303,0.469303395
"BD51",-1.277170916,-0.831479843,-1.854829805,2.28482784
"BD52",-1.399965344,-0.748584253,-1.243291961,0.835473818
"BD57",-1.938595987,-0.848883821,-1.43921796,1.594743942
"BD58",-1.654381677,-0.841821,-1.376684437,0.872311037
"BD66",-1.686428163,-0.97255741,-1.024759844,-0.458740469
"BD70",-1.568890105,-0.437052862,-1.015281197,-0.458740469
"BD71",-0.009720813,-0.329098476,-1.339147428,-0.458740469
"BD76",-4.003763558,-0.816277519,-1.326187885,-0.458740469
"BD77",-0.606586188,-0.844008346,-1.310879414,-0.458740469
"BD78",-1.83276672,-0.744424181,-1.332982263,-0.458740469
"BE37",-1.167224852,-1.331289334,-1.502548623,-0.118991224
"BE39",-1.473249537,-1.001266552,-1.275900985,2.389581035
"BE40",-1.354595149,-0.955765102,-1.356322292,2.277375713
"BE41",-0.142141939,-0.94386973,-1.28084996,-0.149561881
"BE42",-0.944308854,-0.782535513,-1.177067633,-0.179624439
"BE48",-1.695476837,-1.244906152,-1.985160689,1.861665582
"BE49",-1.306280196,-1.187366249,-2.21658541,0.766372276
"BE50",-1.148422957,-0.996271247,-2.031610104,0.021413624
"BE63",-1.493191464,-1.150909288,-1.244025873,-0.404797232
"BE71",-1.413827518,-0.516212258,-1.369680406,-0.458740469
"BE72",-1.385050427,-0.617897921,-1.325181348,-0.458740469
"BE75",-4.003763558,-0.832728222,-1.184071664,-0.458740469
"BE76",-4.003763558,-0.852552053,-1.495229986,-0.458740469
"BF37",-1.31072919,-1.235080085,-1.503995456,0.290875762
"BF38",-1.325303764,-1.323951083,-1.512593511,0.219487773
"BF39",-1.057524313,-1.286587347,-1.420134977,0.952590769
"BF40",-1.495487227,-1.040011016,-1.546984709,0.205599718
"BF41",-1.054793074,-1.251681023,-1.527356476,0.031321566
"BF42",-1.19986506,-1.199626477,-1.427327926,-0.246524216
"BF43",-1.200403516,-0.973782539,-1.426279407,-0.45848642
"BF49",-1.223306202,-1.190310135,-1.918307148,-0.046671718
"BF50",-0.78925412,-1.080125478,-1.900083765,0.590739192
"BF51",-1.439073379,-1.028628947,-1.678448075,0.65975605
"BF52",-1.184419833,-1.057438245,-1.33700841,2.272294718
"BF64",-0.882954975,-1.064860556,-1.434667554,0.307473682
"BF76",-4.003763558,-0.635462865,-1.50860909,-0.458740469
"BG41",-4.003763558,-0.995053273,-1.833314187,-0.407845829
"BG42",-4.003763558,-1.057667174,-1.867118409,-0.267440981
"BG43",-4.003763558,-1.111476248,-1.911638458,-0.193766544
"BG44",-4.003763558,-1.242076731,-1.880497514,-0.458740469
"BG45",-1.73523401,-1.325546433,-1.501877428,-0.458740469
"BG49",-1.494173101,-0.779893886,-1.655695278,-0.291829761
"BG50",-0.813209866,-0.922559649,-1.832894882,-0.196222358
"BG51",-1.606581176,-1.25807673,-1.820040037,-0.267017565
"BG52",-1.641461731,-1.212160346,-1.723660054,1.330701532
"BG53",-1.511375935,-1.317871942,-1.791646078,1.085120073
"BG54",-4.003763558,-1.336790787,-1.678888371,0.553393873
"BG55",-4.003763558,-1.197446284,-1.558266777,-0.338151505
"BG56",-4.003763558,-1.060337418,-1.477908441,-0.250080913
"BG57",-1.964024104,-1.075376988,-1.375321312,-0.395820806
"BG58",-1.458112947,-1.013371179,-1.268477392,-0.458740469
"BG59",-4.003763558,-1.00882479,-1.175180248,-0.458740469
"BG60",-4.003763558,-1.054496148,-1.121684821,-0.458740469
"BG61",-4.003763558,-1.073883583,-1.215506224,-0.458740469
"BG62",-1.75436055,-1.023206189,-1.402016549,-0.254230393
"BG63",-4.003763558,-1.102887829,-1.63239723,1.256942411
"BG64",-4.003763558,-1.047953784,-1.745657949,3.378258114
"BG65",-0.572900773,-1.112236364,-1.748656824,1.631327111
"BG66",-1.798353198,-1.224295377,-1.640932057,0.440257036
"BG67",-1.785084906,-1.269868368,-1.547215352,0.125489353
"BG68",-4.003763558,-1.289484731,-1.36611529,-0.458740469
"BG69",-1.976096956,-1.069310366,-1.006389782,-0.458740469
"BG76",-0.912214955,-0.691616673,-1.548138182,-0.458740469
"BG77",-4.003763558,-0.651055084,-1.805130136,-0.458740469
"BH45",-1.999672641,-1.245956006,-1.856360601,-0.458740469
"BH46",-1.787934982,-1.258198348,-1.677923816,-0.458740469
"BH47",-1.901554205,-1.372060179,-1.758827401,-0.458740469
"BH48",-1.270829629,-1.205335396,-1.855521735,-0.458740469
"BH49",-1.543572813,-1.37408477,-1.925395142,-0.458740469
"BH50",-1.87295937,-1.200592271,-1.867412025,-0.458740469
"BH51",-1.797545664,-1.189875527,-1.967314886,-0.458740469
"BH52",-1.545298563,-1.184517155,-1.988138318,-0.458740469
"BH53",-1.83966202,-1.254285091,-2.169406307,-0.458740469
"BH54",-1.997218475,-1.341809342,-2.069314784,-0.25363761
"BH55",-4.003763558,-1.268911516,-2.013806027,0.088313401
"BH56",-4.003763558,-1.170777831,-1.978638936,-0.432319292
"BH57",-4.003763558,-1.132625363,-1.859359476,-0.458740469
"BH58",-4.003763558,-1.007429753,-1.734438854,-0.458740469
"BH59",-4.003763558,-1.092085236,-1.61545301,-0.458740469
"BH60",-0.803298091,-1.065211104,-1.532263726,-0.458740469
"BH61",-1.732193975,-0.966857433,-1.490805269,-0.458740469
"BH62",-1.546604844,-0.885598328,-1.49495736,-0.163703986
"BH63",-1.831333758,-0.854717937,-1.630446874,0.592263491
"BH64",-4.003763558,-0.874209105,-1.749852023,0.011505682
"BH65",-1.882768008,-0.910447868,-1.719361283,-0.005007554
"BH66",-1.836527159,-0.960254259,-1.666453087,1.082410209
"BH67",-1.59132575,-1.030778734,-1.532452388,0.515371089
"BH68",-1.896487484,-1.091217809,-1.464676017,0.451096493
"BH69",-1.274391955,-1.002003418,-1.10870403,-0.458740469
"BH70",-1.82789011,-1.115199923,-1.131645745,-0.458740469
"BH76",-1.113890749,-0.785463302,-1.755891499,-0.458740469
"BH77",-1.533130735,-0.657933688,-1.995519928,-0.411995309
"BI57",-4.003763558,-1.193000052,-2.082001703,-0.458740469
"BI58",-4.003763558,-1.100258721,-1.996149141,0.59717512
"BI59",-1.941691438,-1.076011908,-1.902642345,0.194844944
"BI60",-4.003763558,-0.983413658,-1.798713081,-0.31206906
"BI61",-4.003763558,-0.9335089,-1.725316795,-0.037949342
"BI62",-4.003763558,-0.797049262,-1.704346428,-0.458740469
"BI63",-4.003763558,-0.621212028,-1.788143934,-0.296148607
"BI64",-1.142042102,-0.551336781,-1.836292072,0.007102153
"BI65",-1.444646699,-0.698169769,-1.772563094,-0.202827653
"BI66",-1.705673388,-0.700798877,-1.780301037,0.247941349
"BI67",-1.274225864,-0.877687754,-1.54562184,0.250227797
"BI69",-1.417192039,-0.944535056,-1.237294466,-0.458147686
"BI70",-2.078435012,-0.919749902,-1.378068553,-0.412842141
"BI71",-1.75385395,-1.037796843,-1.539225775,-0.306988064
"BI72",-1.708562873,-1.111624694,-1.664418766,-0.395820806
"BI76",-4.003763558,-0.829374768,-2.17393585,-0.324771549
"BI77",-1.845678663,-0.75314495,-2.242240576,-0.321638269
"BJ60",-1.732906533,-1.019872408,-2.001140099,0.73088999
"BJ61",-1.935263171,-1.025012582,-1.929337582,0.283931735
"BJ62",-1.95153179,-0.840994709,-1.950077306,0.233545194
"BJ63",-1.856041613,-0.84317669,-1.992122739,2.127232291
"BJ64",-1.186873849,-0.73468754,-1.883978667,0.637484352
"BJ65",-0.99043887,-0.711011262,-1.781475501,-0.029650383
"BJ66",-1.132027657,-0.763382374,-1.732111174,0.515963872
"BJ67",-1.190681701,-0.822038305,-1.460838532,0.000835591
"BJ71",-1.332183508,-0.856472464,-1.385156548,-0.365165465
"BJ72",-1.080593398,-0.751853646,-1.722485847,-0.331969627
"BJ73",-4.003763558,-0.628569952,-1.928834313,0.345835199
"BJ74",-0.885773488,-0.692966997,-1.773842256,0.024292855
"BJ77",-4.003763558,-0.726973702,-2.440016329,1.778083203
"BK60",-1.464105737,-1.208933876,-1.890122841,-0.430964359
"BK61",-1.897295019,-1.195571927,-1.949280421,-0.399208136
"BK62",-1.235521593,-1.075986869,-1.850153454,-0.458740469
"BK63",-1.921250764,-0.961921149,-1.740750955,-0.375496823
"BK64",-1.218445298,-0.913150305,-1.739199168,-0.44629203
"BK65",-1.294824934,-0.766692903,-1.614928751,-0.003652621
"BK66",-1.157352945,-0.76246308,-1.654248189,0.233460511
"BK67",-1.536566538,-0.737128854,-1.61383825,1.261261257
"BK68",-1.539163235,-0.72962606,-1.53771597,0.952844819
"BK69",-1.698057534,-0.930658017,-1.441021637,-0.211973445
"BK70",-1.02607155,-0.850248453,-1.386079121,-0.30012872
"BK71",-1.395445092,-0.916079882,-1.279927131,-0.264307701
"BK73",-0.21005877,-0.7428181,-1.769375558,-0.178184824
"BK74",-0.547615345,-0.574837785,-1.8790087,0.415783573
"BK75",-1.149990304,-0.565957839,-2.029114498,-0.250080913
"BK78",-4.003763558,-0.63062316,-2.548529533,2.527614751
"BL64",-0.515734958,-1.149052816,-1.603227378,-0.458740469
"BL66",0.268342161,-0.764222973,-1.663684855,-0.458740469
"BL67",-1.46905362,-0.745880027,-1.744630422,-0.199270956
"BL68",-1.542757433,-0.737110969,-1.72326174,0.248110715
"BL69",-1.657714492,-0.807494153,-1.70455608,-0.437061554
"BL70",-1.286243142,-1.000216698,-1.786067888,-0.092315996
"BL73",-1.449436338,-0.934710777,-1.885194856,-0.384303882
"BL74",-0.648955765,-0.776914231,-2.009150667,-0.458740469
"BL75",-0.999353151,-0.695665857,-2.174753725,-0.345518949
"BL76",-1.86570772,-0.58993101,-2.225984317,-0.128391066
"BL77",-0.711797872,-0.681475829,-2.161794053,-0.441719134
"BM65",-4.003763558,-1.26105102,-1.791226773,-0.458740469
"BM66",-4.003763558,-1.016912426,-1.861624183,-0.447054179
"BM67",-1.934883111,-0.867275056,-1.968279441,-0.226369599
"BM68",-1.592117435,-0.740879357,-2.015546731,-0.444428998
"BM69",-1.341509105,-1.03627661,-1.973752676,-0.44214255
"BM70",-0.83247079,-1.278635637,-2.030225988,-0.448663161
"BM71",-1.616231418,-1.315977911,-2.06279303,-0.393110942
"BM72",-1.51307013,-1.332636081,-2.096114719,-0.385320081
"BM73",-0.589684138,-1.136157668,-2.110647296,0.011251633
"BM74",-0.406929226,-0.853333631,-2.163282867,-0.458740469
"BM75",-1.027623198,-0.66469604,-2.309098341,-0.458740469
"BM76",-4.003763558,-0.527157931,-4.311235721,-0.458740469
