Row Labels,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
AD21,1.005239064,1.346785936,0.839927876,0.272763087,0.320748057,0.966285426,0.297384416,0.430634923,0.240502392,-0.393497568,-0.973975366,-1.279984894,-0.820148058,0.008387441,-0.871032554,-0.548506851,-0.324651838,0.45065152,-0.167660721,0.713686805,-0.314605382,-0.274137896,0.34543353,0.605820338,0.849149358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD22,1.454102213,2.869411696,4.111052172,1.742407761,1.290643814,2.274683847,4.9404495,4.450764788,3.647390952,2.371074176,5.196580077,3.387658254,4.555333217,5.124828878,4.857663199,1.912343438,1.533946669,1.137320343,1.424765705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD23,-1.364228868,-1.689624455,-1.748222595,-1.57243332,-1.083869555,4.259802657,1.237752478,0.390438834,-0.391962202,0.515630561,2.011296972,3.321532865,-0.282939332,-0.571475731,-0.345525315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD24,-0.999971524,-0.938794517,-0.968996304,-0.989382299,-0.948753172,-0.979647385,-0.962148438,-0.964037305,-0.973698081,-0.901297173,-0.904325362,-0.756597227,-0.882481431,-0.844515356,-0.960879499,-0.931297679,-0.975241553,-1.011917064,-0.96747337,-0.990392254,-0.989143219,-1.014663358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD25,3.141883788,1.923114353,0.589877278,0.689601284,0.652682175,0.107802108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD26,0.50076159,1.396265082,0.265912826,-0.077584116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD27,1.540960183,1.708367016,0.556835824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD35,-0.711627607,-0.450643226,-0.619848063,-0.376105148,-0.463304871,-0.761352366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD39,0.620736215,0.44824102,0.785107352,1.868376491,1.205900433,1.822120995,1.014833408,1.905775433,1.961093689,1.526515731,1.104975033,1.315395452,1.721711857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD40,1.933599201,2.889017376,1.546866299,0.834137652,0.821679833,-0.146059385,-0.510758819,-0.360655157,0.31197596,0.17210732,-0.331697762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD41,3.230376302,3.082921753,2.051097361,0.435234828,2.234490467,1.96345517,0.226703964,1.662308055,3.04061011,1.448665444,1.807335469,3.75317568,4.193688652,1.622691076,3.731215651,1.125565892,1.952021291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD42,0.768739999,0.955856031,0.841250918,0.924597726,-0.245222602,-0.286519815,-0.564088602,0.452080525,1.066959663,0.573461976,-0.078846225,-0.306148291,-0.165734577,-0.035619356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD43,0.35231336,0.185344009,0.712655073,0.416515039,1.382166866,0.034868754,-0.500769414,-0.481783974,-0.133027144,-0.201493258,-0.393135669,-0.380911862,-0.251192662,0.168855362,-0.508372906,0.203717638,1.427817645,1.896404221,1.046383777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD44,-0.494535389,-0.227786438,-0.20399635,-0.696675045,-0.247645028,-0.336385912,-0.545689506,1.149794331,4.24313154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD45,-0.495417407,-1.206265456,0.17664427,0.914006597,1.758234676,0.047572167,-0.050679611,2.465794036,1.794873181,2.874946508,-0.484111948,-0.390872118,0.316234487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD46,-0.002728365,-0.394969669,-0.019392191,0.348605864,0.456927041,0.851601766,0.714138159,0.848519885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD48,-0.82672809,-0.831949764,-0.800972745,-0.848431838,-0.618250742,-0.591612669,-0.559352629,-0.200029208,0.307474735,0.303060714,-0.57591902,-0.830239422,-0.796927855,-0.685037695,-0.263171721,-0.17132453,-0.238436219,-0.773243711,-0.94125885,-0.934264892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD49,-0.422484691,-0.096358254,-0.37161644,-0.932787175,-0.484462748,-0.473841246,-0.892142672,-0.885738346,-0.796035699,-0.901281583,-0.898084135,-0.672433749,-0.591525461,-0.559428098,-0.882646162,-0.685342437,0.563215315,-0.388360569,-0.399515605,-0.561880854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD50,-0.983780112,-0.967391235,-0.916883407,-0.914101846,-0.785713925,-0.848560244,-0.900149932,-0.734904791,-0.732329206,-0.069420551,-0.609315947,-0.771246937,-0.584945511,-0.691858903,0.018695126,-0.856098485,-0.420546888,-0.871707985,-0.835776184,-0.870936822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD51,-0.525960686,-0.133721125,0.013007651,-0.290115703,-0.377038629,-0.585055259,0.122522006,-0.376235072,-0.597947886,-0.626891592,-0.639669862,-0.614937466,-0.746134649,-0.876944154,-0.717412555,-0.707893669,-0.869795014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD52,0.074981136,-0.507560036,-0.588756843,-0.004010545,-0.077691895,-0.242395407,-0.392127308,-0.811600357,-0.921400339,-0.640065209,-0.402529512,-0.644636204,-0.945430712,-0.910677056,-0.655725411,-0.640362496,-0.885493637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD53,-0.691334359,-0.573396572,-0.811213098,-0.695400281,0.350205872,0.629554251,0.024010294,0.720434206,-0.183810029,-0.417352326,-0.828361741,-0.638378791,-0.802118433,-0.91712467,-0.906357173,-0.911544233,-0.914611263,-0.884461776,-0.727504842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD54,-0.169508158,-0.752455708,-0.891405154,-0.742037254,-0.701564976,-0.673271968,-0.714347188,-0.716055695,-0.754411875,-0.81015151,-0.471272662,-0.725418722,-0.767279654,-0.821899503,-0.811515785,-0.785652404,-0.744945334,-0.648825414,-0.522400956,-0.739472882,0.455262935,0.332405936,0.19317057,0.060431515,-0.519144004,-0.628921975,-0.820973614,-0.793769047,-0.358193764,0.078963962,-0.253416236,-0.417889194,-0.2519034,-0.790291904,-0.72160164,-0.726945014,-0.891229772,-0.502766432,-0.626956794,-0.728084988
AD55,-1.009670906,-1.007335067,-0.847362788,-0.298541997,-0.900795256,-0.83956101,-0.743583482,-0.614890404,-0.475999872,-0.595118343,-0.663233568,-0.381581995,-0.030906497,-0.019301234,-0.326092511,-0.48653591,-0.715088185,-0.745380077,-0.770163854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD56,-0.255273551,-0.438597664,-0.562373193,-0.470968248,-0.534427328,-0.630264719,-0.633793519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE19,-0.26555664,-0.230395843,0.181792834,-0.583710803,-0.837391284,0.732147195,1.706091944,0.437426558,0.159780865,0.564319157,-0.052917637,-0.037395817,0.676639079,0.452844057,-0.164863747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE20,-0.982320009,1.069575988,3.985365996,3.254402098,0.261462223,1.037458926,0.564805681,0.023469324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE21,-1.654838601,-1.584085686,-1.144371646,-1.296957526,-0.790490757,-0.744396316,-0.788599838,-0.418350167,-0.748730312,-0.843402398,-0.925667668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE22,4.288753828,2.142966569,3.319800623,3.696534164,2.368990996,3.086043942,3.751392934,3.509038852,2.034524672,2.66159867,2.6791966,5.626159359,4.462498386,1.706610679,0.597574309,1.641376016,1.422452681,0.778172602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE23,6.7506337,5.677164425,-0.063056704,2.330659639,2.959080526,6.206134498,4.784773434,8.632361419,7.444626599,8.25127236,7.985473687,7.983144065,6.833106387,8.817393323,8.281441403,3.899682281,3.265587247,2.902170004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE24,-0.76869535,-0.896861503,-0.797448381,-0.790030998,-0.41082621,-0.221377613,-0.498338468,-0.859174484,-0.851126578,-0.838046788,-0.775974648,-0.803112296,-0.700004582,-0.843997933,-0.886958504,-0.873409733,-0.836752246,-0.863271385,-0.826726035,-0.864907849,-0.868475122,-0.894119499,-0.827429151,-0.926879109,-0.991473512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE25,3.460083924,3.662032913,1.825344897,2.794649343,3.164853313,3.819066192,2.444024101,2.144856315,1.89858253,3.871918659,3.02737507,2.325839344,3.402022007,4.993442423,4.226775931,4.118207119,4.289904397,2.203275725,2.949445586,1.909080146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE26,1.578089998,3.423378254,1.558568582,1.755373887,5.288182806,3.665803335,4.156848124,3.730736257,4.546201135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE27,3.484766625,3.140451857,3.469629945,2.689254844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE28,0.769132862,1.690126684,0.401876169,-0.292380765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE33,-0.556858472,-0.440374511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE38,0.016917984,-0.187321195,0.336291158,2.33701925,2.051097809,0.455687057,-0.263762607,0.401992637,-0.362298105,1.824513039,1.956592027,1.876296894,2.501329984,2.180318309,0.315223482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE39,0.817359277,1.327573967,1.894050734,1.080232767,-0.006309274,-0.369200502,-0.606430206,-0.597577225,0.253731329,-0.558354372,-0.160118663,2.218621143,2.441614472,1.656046785,1.175720436,2.612111555,2.636025639,2.674442853,0.920706531,0.716590519,-0.134360733,-0.779891894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE40,0.81045881,2.733409956,2.289758015,2.12571374,2.55722657,2.186698651,1.681548297,2.256287406,2.092861958,-0.511561466,0.493201571,1.505450384,2.232522072,1.070101795,1.21864804,1.622334409,0.491087366,0.450201822,0.370124588,0.245823539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE41,1.690161643,1.295675548,-0.329928662,1.066642204,0.228013125,1.135540984,1.53348486,0.638717159,-0.50632307,0.016454908,-0.286837777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE42,-0.452213799,-1.789972684,-0.559130038,-0.380167378,0.185194853,1.608208881,0.229343238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE43,0.013770769,1.691745282,3.249150385,2.634155097,-0.448586576,2.627830554,2.083661059,1.419462234,2.335249516,2.709223515,0.886253643,1.311519042,2.049744227,1.115590826,1.859850748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE44,0.3478926,-0.141446676,-0.735164364,-0.851527337,-0.25050789,-0.282814293,0.091851984,0.399994524,2.315043491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE45,3.479052203,1.725270584,1.267228568,0.984538094,1.089459402,0.618542367,1.91280571,2.314182539,2.272118172,1.244053669,1.032891442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE46,-0.332350655,0.144168886,0.796053389,0.580048456,0.822142074,0.506853149,-0.292340133,-0.59383792,-0.43461341,-0.331749546,0.129700149,0.116015573,0.47775895,-0.364185813,-0.191319116,0.155075959,-0.094757838,-0.40108916,-0.238709031,-0.296270148,-0.487152206,-0.302735109,-0.161848701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE47,-1.158621748,-0.932951575,-0.7835315,-0.893047145,-0.959340553,-0.617648828,-0.561514486,-0.464958602,-0.321796436,-0.217054957,-0.424183263,-0.149601309,-0.431940629,-0.691922939,-0.656988489,-0.663644784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE48,-0.201008059,-0.94897729,-0.90156408,-0.963480236,-0.71440268,-0.518517862,-0.345037115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE49,-0.440029063,-0.345067238,0.457943707,0.206979655,0.193050683,-0.133275322,-0.591966761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE50,-0.914379856,-0.900125247,-0.970852859,-0.935788626,-0.923925102,-0.88490657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE51,-0.507624237,0.199404837,-0.747726016,-0.692182673,-0.823912454,-0.723779833,-0.606763448,-0.795816068,-0.661175397,-0.532027833,-0.332156221,0.912145762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE52,-0.243850167,-0.59084582,-0.813506821,-0.873764937,-0.918624973,-0.866657202,-0.901475906,-0.360180101,0.575749273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE53,-0.043472701,-0.446827486,-0.965342367,-0.955856379,-0.745815984,-0.051593378,0.029063835,0.455243648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE55,0.261098986,0.642516433,-0.534988471,-0.605150379,-0.677860596,0.061345213,-0.068773469,-0.875259375,-0.810835182,-0.570938738,-0.2123354,-0.903245673,-0.886599866,-0.855098001,-0.888349977,-0.832155696,-0.713419883,-0.65206628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AE56,-0.453668307,-0.74586192,-0.762726442,-0.760877263,-0.90057646,-0.829189947,-0.829189443,-0.783496386,-0.751933004,-0.698941409,-0.626184496,-0.843057874,-0.451429774,-0.453630393,-0.631092879,-0.724304083,-0.79592758,-0.737993033,-0.688435574,-0.350690235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF19,-0.260495553,-0.199574329,1.278839253,1.599946973,4.441758379,3.229006413,1.591774676,2.432815708,1.933196719,2.163076617,2.087634203,1.715370915,0.916790291,1.974101504,1.067278147,-0.139907988,0.354052077,-0.120493237,0.318696556,0.798765389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF20,0.596695101,2.416120025,0.904612592,2.04352565,1.372815316,1.53066114,2.806264625,1.212243431,1.795441875,1.662498721,0.489601371,0.735156075,0.859507861,1.077357572,1.181700931,1.918695643,0.704965166,-0.422866678,0.176481804,1.827363935,1.167755175,1.501302065,-0.236993793,-0.376410494,0.919093545,0.374067604,0.096849792,0.987354716,1.454479923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF21,3.404415078,3.432288476,4.912563387,7.804295511,4.748200501,2.328841778,6.282854356,2.409469828,2.640000312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF22,1.651546181,4.014826567,6.724966324,6.263317776,6.506796505,7.047579402,7.780613457,6.306450868,7.115430222,3.63353558,4.29632352,1.563003096,1.819935539,1.092365626,1.873955127,1.742093621,1.379209317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF23,-0.061526569,0.482558501,1.788544561,2.956350963,3.535736623,2.496128959,3.472833737,1.595926448,1.782782641,2.13211584,1.748089567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF24,1.099125185,1.305586697,0.639414091,1.664923043,0.942676984,1.288542787,0.760925403,1.388140646,1.537729143,0.395144229,1.517059455,0.541073015,0.645881973,1.440906772,1.645539922,0.616878142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF25,7.748522004,8.341278108,7.794899538,7.83464559,8.158746707,10.95327585,10.58193791,9.456907285,9.75005394,7.568715018,2.001686257,3.097028409,3.248030355,4.073930889,4.50190387,3.619121614,1.52819492,4.098886795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF26,-0.275727426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF27,0.834032303,1.225787311,1.474939751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF29,0.494927304,0.917426063,-0.374757268,-0.454005898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF30,-0.847304633,-0.809486571,-0.483671043,0.32937275,0.003074488,-0.381172108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF33,-0.634829305,-0.604280897,-0.483841691,-0.769777891,-0.822451543,-0.711435757,-0.728112372,-0.299908912,-0.695674269,-0.260270125,0.131679815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF34,-1.653299955,-1.644147919,-0.900269219,-0.383872334,-0.608030764,-0.765122674,-0.610176762,-0.578967885,-0.390291671,-0.742249505,-0.730464811,-0.257071509,-0.022629067,-0.574543139,-0.515617413,-0.486000099,-0.40762709,-0.537087495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF38,-0.509225511,0.537402697,0.644451002,1.389865037,0.712518235,-1.332606915,-0.829320653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF40,-0.298417873,2.468421376,2.11061554,2.793461225,1.563710106,-0.288203503,1.2100396,-0.455344477,0.878824623,1.195300969,-0.413988923,-0.287147746,1.022992693,0.457943707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF41,-0.572593968,-0.679645029,1.111608635,-0.006943201,1.563051351,3.839237623,2.929689398,1.737710585,2.14448205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF42,3.074572417,3.114914388,2.849782177,2.428228082,0.915714573,0.786817131,1.189521149,0.815030892,0.146935562,0.903510871,0.949091664,-0.164296724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF43,1.216389288,0.88745343,0.172451799,-0.109317111,0.490921023,0.067756815,-0.261890621,-0.135715457,-0.191813188,-0.231812003,0.158765027,0.699865917,0.457877899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF44,-0.254475001,1.652807313,0.791226145,-0.283833162,0.206162488,0.250526732,0.020479634,-0.434953321,-0.17459512,0.084121848,0.501367122,0.566470626,0.95821689,1.497929811,-0.128153149,0.072943577,1.854408515,0.688893009,0.658742345,0.426469595,0.15197153,0.290493254,-0.396275169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF45,1.225759678,0.364373317,-0.615620251,0.046775125,0.407273345,0.00839246,-0.076525843,0.84134338,0.215690022,0.01388791,-0.936159462,-0.800174795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF46,0.906315737,1.648737399,-0.103616102,-0.59621751,0.04185811,-0.266888649,0.536224752,0.256050877,-0.828263137,0.205018568,-0.273799829,0.034073793,-0.125686748,-0.231968556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF47,-0.082757402,1.663421069,1.249829253,0.818548996,0.585690782,0.751520708,1.221802435,0.061394949,-0.841076617,-0.570962365,-0.423593127,-0.651629774,-0.479369811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF48,-0.875808314,-0.461418564,-0.076236278,-0.193641164,-0.204087712,-0.340097096,-0.223070679,-0.214719891,-0.82397468,-0.741755263,0.131555343,-0.080308781,-0.276076504,-0.764340398,-0.858906746,-0.827427475,-0.4283416,1.311995958,2.161734273,0.936123624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF49,-0.496025226,-0.306388567,-0.544116144,-0.447029222,-0.481903626,-0.638415086,-0.718488931,-0.705649344,-0.599700015,-0.335043176,-0.320885379,2.03099889,1.79541756,0.457256845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF50,-0.923798791,-0.296835932,-0.966142366,-0.980673307,-0.963821524,-0.947424977,-0.936336601,-0.872575493,-0.82116408,-0.914220481,-0.689357737,-0.586141565,-0.418218496,-0.898858784,-0.866644211,-0.913388087,-0.822213589,-0.601730407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AF51,0.12921521,-0.073608896,-0.629255897,-0.767965426,-0.596985378,-0.257254471,0.259041781,0.375543992,-0.027730805,0.589159417,0.097897025,0.147187416,0.84819638,0.323099691,-0.491116881,-0.834032111,-0.727313328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
